texto,nota,id,data,sentimento,tiposentimento,domain_id
"É elogiado por sua simplicidade e funcionalidade básica, sendo ideal para ligações e recomendado para idosos e crianças. No entanto, há críticas significativas sobre problemas de qualidade, como defeitos de fabricação, bateria viciada e dificuldades com o sinal. A opinião geral é mista, com muitos usuários satisfeitos com o desempenho básico, mas outros frustrados com falhas técnicas.",5,MLB15561209,2025-11-20T00:00:00,-0.5927,Negativo,MLB-CELLPHONES
"Comprei pra meu filho que estava usando o smartphone na hora da aula!! super recomendo como castigo!! bom, alto, boa recepção tem até a câmera razoável kkk !!.",5,MLB15561209,2022-02-04T00:00:00,0.9227,Positivo,MLB-CELLPHONES
Bom!!.,5,MLB15581474,2025-11-15T00:00:00,0.0,Neutro,MLB-CELLPHONES
Muito lento nas operações.,2,MLB15581474,2025-11-22T00:00:00,0.0,Neutro,MLB-CELLPHONES
Muito ruim.,1,MLB15581474,2025-11-24T00:00:00,-0.5574,Negativo,MLB-CELLPHONES
"O celular é elogiado por seu custobenefício e por atender bem a necessidades básicas, sendo recomendado para idosos e uso simples. No entanto, há críticas frequentes sobre sua lentidão e travamentos, além de problemas com a bateria e a qualidade do som.",5,MLB15581474,2025-11-20T00:00:00,0.4588,Positivo,MLB-CELLPHONES
"Vou dar 5 estrela porque na verdade comprei pro meu pai e ele gostou, obs: quase quebrei o celular quando estava instalando os apps e configurando pela primeira vez, o bicho trava de mais kkkkkk, mais comprei pro meu pai e ele gostou então ta tudo certo.",5,MLB15581474,2021-03-29T00:00:00,0.5267,Positivo,MLB-CELLPHONES
Um produto de ótimo custo benefício! com o sistema operacional android go que tudo fica mais leve. Recomendo!.,5,MLB15828234,2019-11-07T00:00:00,0.4738,Positivo,MLB-CELLPHONES
Muito bom a bateria dura bastante.,5,MLB15828234,2020-07-29T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Este me atendeu espero cancelamento do outro.,5,MLB15828234,2022-02-24T00:00:00,0.0,Neutro,MLB-CELLPHONES
Muito ruim o processador dele lento demais.,1,MLB15828234,2019-10-06T00:00:00,-0.5574,Negativo,MLB-CELLPHONES
Uma porcaria em nenos de dois meses deu problema e nao tem pessa pra substituir dinheiro perdido.,1,MLB15828234,2020-11-02T00:00:00,-0.8271,Negativo,MLB-CELLPHONES
O produto é ótimo super recomendo.,5,MLB46485082,2025-08-26T00:00:00,0.836,Positivo,MLB-CELLPHONES
Meu sogro usa e diz que é perfeito.,5,MLB46485082,2025-11-21T00:00:00,0.3182,Positivo,MLB-CELLPHONES
"Bom produto pelo preço, mas poucas opções de configurações.",3,MLB51230642,2025-10-28T00:00:00,0.2263,Positivo,MLB-CELLPHONES
Muito bom perfeito. Recomendo porque compraria de novo.,5,MLB51230642,2025-10-18T00:00:00,0.765,Positivo,MLB-CELLPHONES
"É elogiado por seu custobenefício, sendo considerado adequado para uso diário básico, com boa bateria e tela. A câmera é vista como mediana, e alguns usuários relataram defeitos de fábrica e dificuldades com atualizações.",5,MLB22753170,2025-11-20T00:00:00,0.5106,Positivo,MLB-CELLPHONES
O celular é bom pelo preço que se paga. Eu me enganei em relação a bateria. Ela é duradoura e não acaba tão rápido assim. Única coisa que o celular deixa a desejar é o volume. Muito baixo. A câmera é boa e a a velocidade em usar os apps rodam tranquilo. Enfim pelo custo vale a pena ter um!.,5,MLB22753170,2023-10-30T00:00:00,0.3989,Positivo,MLB-CELLPHONES
Top muito bom.,5,MLB51958508,2025-11-27T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Otimo.,5,MLB25714931,2025-10-18T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Muito lindo ótimo.,5,MLB25714931,2025-11-01T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Belo produto. Ótima qualidade. Recomendo a todos.,5,MLB25714931,2025-11-15T00:00:00,0.6249,Positivo,MLB-CELLPHONES
Bem bom.,5,MLB25714931,2025-11-27T00:00:00,0.5994,Positivo,MLB-CELLPHONES
"É elogiado por sua simplicidade e facilidade de uso, sendo especialmente adequado para idosos. No entanto, há críticas sobre o volume baixo do toque e a qualidade inferior em comparação com modelos anteriores. Apesar disso, o produto é considerado um bom presente e recomendado.",5,MLB25714931,2025-11-20T00:00:00,0.9004,Positivo,MLB-CELLPHONES
Produto ótimo para idosos. Excelente.,4,MLB25714931,2025-04-04T00:00:00,0.7184,Positivo,MLB-CELLPHONES
"O celular é reconhecido pelo excelente custobenefício e é considerado uma boa opção para uso básico. Os usuários apreciam o design e a funcionalidade, apesar de algumas ressalvas quanto à duração da bateria e a falta de peças de reposição.",5,MLB19512151,2025-11-20T00:00:00,0.6249,Positivo,MLB-CELLPHONES
"Para minha necessidade, excelente. Tem funcionado muito bem. À noite, geralmente a câmera não é boa. De dia, tudo bem. Vale o preço.",5,MLB19512151,2022-12-08T00:00:00,0.8126,Positivo,MLB-CELLPHONES
10.,5,MLB44360968,2025-10-14T00:00:00,0.0,Neutro,MLB-CELLPHONES
Ok.,5,MLB44360968,2025-10-24T00:00:00,0.2263,Positivo,MLB-CELLPHONES
Minha sogra adorou.,5,MLB44360968,2025-10-25T00:00:00,0.0,Neutro,MLB-CELLPHONES
"Minha mãe gostou bastante , principalmente do tamanho da carcaça ,das teclas e do display. O acesso aos contatos é simples e rápido.",5,MLB44360968,2025-10-27T00:00:00,0.2023,Positivo,MLB-CELLPHONES
Gostei muito.,5,MLB44360968,2025-11-08T00:00:00,0.4215,Positivo,MLB-CELLPHONES
"Aparelho muito bom, fácil de manusear, perfeito para pessoa idosa, comprei para meu pai de 78 anos, ele gostou muito.",5,MLB44360968,2025-11-10T00:00:00,0.7003,Positivo,MLB-CELLPHONES
Minha mãe amou!.,5,MLB44360968,2025-11-12T00:00:00,0.0,Neutro,MLB-CELLPHONES
Comprei p minha mãe q tem 91 anos ela consegue usar muito bem recomendo.,5,MLB44360968,2025-11-13T00:00:00,0.5574,Positivo,MLB-CELLPHONES
Otimo produto.,5,MLB44360968,2025-11-25T00:00:00,0.3612,Positivo,MLB-CELLPHONES
"É bem avaliado por sua facilidade de uso, especialmente para pessoas idosas, devido ao tamanho das teclas e do display. O produto é geralmente considerado muito bom, embora haja relatos de defeitos em algumas unidades.",5,MLB44360968,2025-11-20T00:00:00,0.4228,Positivo,MLB-CELLPHONES
Bom dimais so q ei dei ele de presente pra uma pessoa ele disse q e muito bom não quer devolver nao.,5,MLB44360968,2020-08-02T00:00:00,0.6597,Positivo,MLB-CELLPHONES
"O celular é elogiado pelo custobenefício, sendo considerado adequado para uso básico, especialmente para crianças, devido ao seu preço acessível e design atraente. No entanto, há muitas críticas sobre a lentidão do aparelho, a baixa qualidade da câmera e problemas frequentes de travamento, o que limita seu uso para funções mais avançadas. Além disso, a bateria é mencionada como um ponto fraco, com relatos de descarregamento rápido e problemas de durabilidade.",5,MLB28018775,2025-11-20T00:00:00,-0.6597,Negativo,MLB-CELLPHONES
Meu filho gostou muito é primeiro aparelho dele com o dinheiro do trabalho dele.,5,MLB28018775,2024-07-19T00:00:00,0.0,Neutro,MLB-CELLPHONES
"É elogiado por ser adequado para idosos, com teclas grandes, áudio claro e funções práticas como o botão SOS. No entanto, há críticas sobre problemas de sinal, defeitos de fabricação e tecnologia ultrapassada, como a limitação ao 2G. A relação custobenefício é considerada boa, mas a qualidade e a durabilidade do produto são questionadas.",5,MLB16068060,2025-11-20T00:00:00,0.34,Positivo,MLB-CELLPHONES
"Achei legal, ele fala todos os números. Tem as teclas bem grandes, só não aprendi a usar a câmera, mas é pro meu pai e ele nem vai usar.",5,MLB16068060,2024-07-30T00:00:00,0.2023,Positivo,MLB-CELLPHONES
"O celular é elogiado por seu custobenefício, praticidade e adequação para idosos, com destaque para a bateria de longa duração e facilidade de uso. No entanto, há relatos significativos de problemas de funcionamento, como defeitos de fábrica, baixa durabilidade e dificuldades com o sinal, o que gera insatisfação entre alguns usuários.",5,MLB15561208,2025-11-20T00:00:00,-0.1531,Negativo,MLB-CELLPHONES
"Comprei pro meu pai que já está de idade, ele gostou muito. O som é um volume legal, tanto a música quanto o toque. E quando digita o número ele fala, então ajuda se a pessoa tem alguma dificuldade. O tamanho é ótimo e também é leve. Os botões de música são legais,porque não precisa mexer em nada pra ligar a rádio, só usar eles. E também não precisa de fone pra rádio funcionar. Fiquei satisfeita.",5,MLB15561208,2021-08-12T00:00:00,0.4588,Positivo,MLB-CELLPHONES
"É elogiado por sua praticidade e facilidade de uso, especialmente para idosos, com destaque para o teclado de fácil leitura e funções de emergência. No entanto, há críticas sobre a baixa durabilidade da bateria e problemas de sinal, além de algumas falhas no som e na câmera. Apesar das limitações, muitos consideram o aparelho adequado para quem busca simplicidade e funcionalidade básica.",5,MLB26081810,2025-11-20T00:00:00,-0.3354,Negativo,MLB-CELLPHONES
Funciona muito bem com dois chips. Consegui colocar um som customizado para o toque. O som do sms não é customizável. No geral é muito bom. Simples e com aquilo que é essencial. Excelente para desentoxicar de redes sociais. A chamada com as memórias m1 e m2 são rápidas e bem úteis. O botão de emergência manda sms e liga para uma lista de pessoas. Gostei muito da minha compra e espero que a multilaser continue fabricando. Acho que no futuro as pessoas irão se dar conta da invasão de privacidade que os smartphones estão causando. Estamos literamente vendendo a alma para google e facebook. Agora estou deixando meu smartphone em casa! quem quiser falar comigo tem que telefonar ou mandar sms. Só vejo whatsapp de noite em casa.,5,MLB26081810,2020-10-04T00:00:00,0.8122,Positivo,MLB-CELLPHONES
"Muito bom , lindo modelo.",5,MLB29741105,2025-11-16T00:00:00,0.4215,Positivo,MLB-CELLPHONES
"Muito bom ,minha avó gostou.",5,MLB29741105,2025-11-26T00:00:00,0.4215,Positivo,MLB-CELLPHONES
"É bem avaliado por seu custobenefício, sendo especialmente útil para idosos devido ao som alto e teclado grande. No entanto, há preocupações sobre sua fragilidade e problemas de funcionamento com chips. Apesar de algumas críticas, muitos usuários destacam sua praticidade e adequação para pessoas com pouca habilidade tecnológica.",5,MLB29741105,2025-11-20T00:00:00,0.6412,Positivo,MLB-CELLPHONES
"Comprei esse celular para meu avô (um senhor de 80 anos). Achei o aparelho muito facil de mexer e com o volume muito bom. Indico a compra para idosos que tem mais dificuldade com a tecnologia, pois ele lembra exatamente um telefone o que facilita o uso para um idoso. Sempre que você aperta um botão para ligar, o celular informa em voz alta qul botão você esta apertando,. Tem o botão s. O. S atras que é muito importante (quando pressionado ele toca uma sirene alta no celular e liga e envia mensagem para 5 numeros registrados). Outro ponto legal é a lanterna. Não precisa mexer no celular todo para ligar a lanterna, tem um botão na lateral que você liga sem dificuldade nenhuma,. Os numeros são bem grandes também. Indico muito para um senhor ou senhora de idade que não tem intimidade com a tecnologia.",5,MLB29741105,2022-09-21T00:00:00,0.25,Positivo,MLB-CELLPHONES
"É elogiado por sua simplicidade e facilidade de uso, especialmente para idosos, com teclas grandes e design intuitivo. No entanto, há críticas significativas sobre a durabilidade, problemas de volume e falhas frequentes, como desligamentos inesperados e problemas com a bateria. Apesar de ser considerado um bom custobenefício, muitos usuários relatam insatisfação devido a problemas técnicos.",5,MLB47328855,2025-11-20T00:00:00,-0.7178,Negativo,MLB-CELLPHONES
Produto simples e bom gsotei.,5,MLB47328855,2023-02-08T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Ótimo para idosos.,5,MLB42164507,2025-10-30T00:00:00,0.2263,Positivo,MLB-CELLPHONES
Otimo.,5,MLB42164507,2025-11-08T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Otimo.,5,MLB42164507,2025-11-15T00:00:00,0.3612,Positivo,MLB-CELLPHONES
"Minha mãe gosta muito, principalmente por ter áudio alto.",5,MLB42164507,2025-11-23T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Muito bom para idoso.,5,MLB42164507,2025-11-24T00:00:00,0.296,Positivo,MLB-CELLPHONES
Minha avó adorou!.,5,MLB42164507,2025-11-27T00:00:00,0.0,Neutro,MLB-CELLPHONES
Bom excelente.,5,MLB42164507,2025-12-01T00:00:00,0.7845,Positivo,MLB-CELLPHONES
Bom custo benefício.,5,MLB42164507,2025-11-22T00:00:00,0.4215,Positivo,MLB-CELLPHONES
"É elogiado por ser um bom celular com ótimo custobenefício, especialmente adequado para idosos devido aos botões e letras grandes. No entanto, há críticas sobre a bateria, que precisa ser carregada diariamente, e limitações na conectividade, como a falta de suporte para 4G e 5G.",5,MLB42164507,2025-11-20T00:00:00,0.7605,Positivo,MLB-CELLPHONES
É produto bom só esperar quanto tempo vai durar.,5,MLB42164507,2024-11-25T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Ótimo.,5,MLB21014277,2025-10-01T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Ótimo.,5,MLB21014277,2025-10-02T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Otimo produto.,5,MLB21014277,2025-10-04T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Lento.,1,MLB21014277,2025-10-06T00:00:00,0.0,Neutro,MLB-CELLPHONES
Sem perfeição.,2,MLB21014277,2025-10-09T00:00:00,0.6124,Positivo,MLB-CELLPHONES
"O produto é elogiado pelo custobenefício e por atender bem a necessidades básicas, sendo considerado adequado para crianças. No entanto, muitos usuários relatam que o aparelho é lento e trava frequentemente, o que compromete a experiência de uso.",5,MLB21014277,2025-11-20T00:00:00,0.6808,Positivo,MLB-CELLPHONES
Gostei 😃 muito. Estou satisfeita.,5,MLB21014277,2023-11-03T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Para o preço que está sendo vendido é um produto ok. No entanto é impossível encontrar capinha e película.,3,MLB28607207,2023-12-03T00:00:00,0.0772,Positivo,MLB-CELLPHONES
"A multilaser é outra coisa. Apesar de não ter marketing forte é um celular muito bom. Já comprei philco, lg, nokia etc. Uns dos piores foi o philco. Jamais compraria outro philco. Todos que comprei se verificar algum aquecimento e travamento. A multilaser acertou no seu projeto. Uso o celular não consigo perceber qualquer aquecimento. Tenho um celular da multilaser que comprei em 2015, 3g, e até hoje funcionar normalmente, porém não funcionar o chip porque o sinal 3g foi derrubado. Entretanto, funcionam todas as funções sem qualquer problema. Enfim, a multilaser está de parabéns até o presente momento.",5,MLB28607207,2025-06-06T00:00:00,0.4588,Positivo,MLB-CELLPHONES
"Já faz mais de 5. Anos que uso essa marca, gostei muito e faço propaganda porque eu acho que é o melhor.",5,MLB28607207,2025-05-13T00:00:00,0.5719,Positivo,MLB-CELLPHONES
"É elogiado pelo seu custobenefício e por atender bem às funções básicas, sendo considerado uma boa opção pelo preço. No entanto, muitos usuários relatam que o aparelho é extremamente lento, trava frequentemente e apresenta problemas de desempenho, especialmente com aplicativos e internet.",5,MLB20960320,2025-11-20T00:00:00,0.6369,Positivo,MLB-CELLPHONES
Achei muito lento trava muito.,1,MLB20960320,2023-10-12T00:00:00,0.0,Neutro,MLB-CELLPHONES
"É bem avaliado por sua praticidade e adequação para idosos, com números grandes e fácil manuseio. No entanto, há críticas sobre a qualidade do som, problemas de rede e fragilidade da estrutura. Apesar disso, muitos usuários destacam seu bom custobenefício e funcionalidade básica.",5,MLB26682278,2025-11-20T00:00:00,0.7096,Positivo,MLB-CELLPHONES
Comprei pra minha mãe idosa e ela adorou o teclado grande pra ver melhor.,5,MLB26682278,2023-08-12T00:00:00,0.7096,Positivo,MLB-CELLPHONES
Serviu super bem para a minha mãe de 81 anos. E para ligar e atender ligações. Com a internet ligada a bateria vai embora. Mais pra ela não e necessário a internet. Pelo preço está ótimo.,5,MLB40011414,2024-11-07T00:00:00,0.6249,Positivo,MLB-CELLPHONES
Lindo! amei!.,5,MLB40011414,2024-11-08T00:00:00,0.0,Neutro,MLB-CELLPHONES
Amei o produto super recomendo.,5,MLB40011414,2024-11-18T00:00:00,0.7506,Positivo,MLB-CELLPHONES
Ola celular e bom pelo preço vale a pena.,4,MLB40011414,2024-11-20T00:00:00,0.1531,Positivo,MLB-CELLPHONES
Cumpre seu papel.,5,MLB40011414,2025-01-24T00:00:00,0.25,Positivo,MLB-CELLPHONES
"Produto muito bonito, que já vem com uma capinha, minha tia adorou!.",5,MLB40011414,2025-03-04T00:00:00,0.7777,Positivo,MLB-CELLPHONES
"É bom, é simples.",5,MLB40011414,2025-03-12T00:00:00,0.4215,Positivo,MLB-CELLPHONES
"Esses celular de idoso é um pouco lento ,eu entendo mais gostei.",4,MLB40011414,2025-03-13T00:00:00,0.4215,Positivo,MLB-CELLPHONES
Ótimo 😀.,4,MLB40011414,2025-09-23T00:00:00,0.3612,Positivo,MLB-CELLPHONES
Fácil manuseio.,5,MLB40011414,2025-11-18T00:00:00,0.4404,Positivo,MLB-CELLPHONES
"O celular é considerado bom pelo preço, sendo uma opção viável para quem busca economia. É especialmente adequado para usuários que não exigem alta performance, como pessoas mais velhas. No entanto, há críticas sobre o desempenho, como travamentos e conexão lenta devido à limitação de 3G.",5,MLB40011414,2025-11-20T00:00:00,-0.1548,Negativo,MLB-CELLPHONES
Atende a o uso do produto.,5,MLB40011414,2025-02-22T00:00:00,0.0,Neutro,MLB-CELLPHONES
