id,date_created,catalog_product_id,domain_id,name,main_features,quality_type,priority,type,keywords,description
MLB48074577,2025-04-13T05:38:07Z,MLB48074577,MLB-ELECTRIC_LOCKS,Fechadura inteligente de impressão digital Tmezon T8,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente de impressão digital Tmezon T8,
MLB45574569,2025-01-18T16:50:48Z,MLB45574569,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Biométrica Smart Digital Eletrônica Preta,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Biométrica Smart Digital Eletrônica Preta,
MLB28886403,2023-12-14T03:21:46Z,MLB28886403,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Biométrica Smart Digital Eletrônica Preta,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Biométrica Smart Digital Eletrônica Preta,
MLB32219946,2024-02-06T07:50:03Z,MLB32219946,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Geek, impressão digital e calça",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Geek, impressão digital e calça",
MLB37990389,2024-07-03T18:49:20Z,MLB37990389,MLB-ELECTRIC_LOCKS,"Fechadura inteligente digital Igloohome Deadbolt 2s, entrada",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente digital Igloohome Deadbolt 2s, entrada",
MLB48852582,2025-04-20T00:31:44Z,MLB48852582,MLB-ELECTRIC_LOCKS,Fechadura inteligente Zowill Dk07 com impressão digital,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Zowill Dk07 com impressão digital,
MLB50797197,2025-05-31T17:08:48Z,MLB50797197,MLB-ELECTRIC_LOCKS,Fechadura inteligente 3D biométrica Lockly Access Touch,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente 3D biométrica Lockly Access Touch,
MLB42513084,2024-10-31T12:59:55Z,MLB42513084,MLB-ELECTRIC_LOCKS,Fechadura inteligente Tuyaapp Wifi Outdoor Double Lock,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Tuyaapp Wifi Outdoor Double Lock,
MLB49780458,2025-05-12T23:27:44Z,MLB49780458,MLB-ELECTRIC_LOCKS,Fechadura Inteligente August + Conexão Wi-fi Prata,[],PRIMITIVE,MEDIUM,PRODUCT,Fechadura Inteligente August + Conexão Wi-fi Prata,
MLB21868706,2023-02-26T11:48:30Z,MLB21868706,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Wifi Tuya Biometria Black Lançamento,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Wifi Tuya Biometria Black Lançamento,
MLB59620938,2025-10-10T19:19:24Z,MLB59620938,MLB-ELECTRIC_LOCKS,"Fechadura inteligente de entrada sem chave, teclado",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente de entrada sem chave, teclado",
MLB48460833,2025-04-15T11:27:49Z,MLB48460833,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Switchbot Wifi, sem chave, preta",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Switchbot Wifi, sem chave, preta",
MLB56599624,2025-09-17T19:28:01Z,MLB56599624,MLB-ELECTRIC_LOCKS,Fechadura inteligente sem chave com impressões digitais,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente sem chave com impressões digitais,
MLB48811347,2025-04-19T13:57:23Z,MLB48811347,MLB-ELECTRIC_LOCKS,Fechadura inteligente Level Bolt - Parafuso cromado acetinado,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Level Bolt - Parafuso cromado acetinado,
MLB61336145,2025-10-28T16:44:26Z,MLB61336145,MLB-ELECTRIC_LOCKS,Fechadura inteligente Narpult com conjunto de maçanetas,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Narpult com conjunto de maçanetas,
MLB45403665,2025-01-09T19:53:51Z,MLB45403665,MLB-ELECTRIC_LOCKS,"Fechadura inteligente preta Aqara U300, cor preta",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente preta Aqara U300, cor preta",
MLB55562948,2025-09-10T18:45:17Z,MLB55562948,MLB-ELECTRIC_LOCKS,Fechadura inteligente Yale Matte Black com chave,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Yale Matte Black com chave,
MLB48840641,2025-04-19T20:22:54Z,MLB48840641,MLB-ELECTRIC_LOCKS,"Fechadura digital Olumat B22, cor direita/esquerda, prata polida, fechadura inteligente",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura digital Olumat B22, cor direita/esquerda, prata polida, fechadura inteligente",
MLB50818865,2025-06-01T03:53:12Z,MLB50818865,MLB-ELECTRIC_LOCKS,Fechadura inteligente de aço inoxidável Dinstech K10,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente de aço inoxidável Dinstech K10,
MLB52109489,2025-07-07T13:51:00Z,MLB52109489,MLB-ELECTRIC_LOCKS,Fechadura inteligente eletrônica Bluetooth Tuya 40-80mm,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente eletrônica Bluetooth Tuya 40-80mm,
MLB49767516,2025-05-12T23:00:38Z,MLB49767516,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Wifi Schlage Encode Camelot Cromado,[],PRIMITIVE,MEDIUM,PRODUCT,Fechadura Inteligente Wifi Schlage Encode Camelot Cromado,
MLB28958323,2023-12-14T09:33:39Z,MLB28958323,MLB-ELECTRIC_LOCKS,Fechadura inteligente eletrônica Tock Smart App Wifi,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente eletrônica Tock Smart App Wifi,
MLB48847210,2025-04-19T23:06:54Z,MLB48847210,MLB-ELECTRIC_LOCKS,Fechadura inteligente biométrica Ip68 Sophia DK600-SN,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente biométrica Ip68 Sophia DK600-SN,
MLB62182041,2025-11-15T01:16:24Z,MLB62182041,MLB-ELECTRIC_LOCKS,Fechadura inteligente externa Bsmar Bs-cp16 prateada,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente externa Bsmar Bs-cp16 prateada,
MLB55894401,2025-09-12T14:53:02Z,MLB55894401,MLB-ELECTRIC_LOCKS,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis Prata",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis Prata",
MLB55894087,2025-09-12T14:44:27Z,MLB55894087,MLB-ELECTRIC_LOCKS,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis Preto",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis Preto",
MLB54105346,2025-08-27T16:19:51Z,MLB54105346,MLB-ELECTRIC_LOCKS,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis, Escritórios E Apartamentos",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis, Escritórios E Apartamentos",
MLB54144371,2025-08-29T14:45:00Z,MLB54144371,MLB-ELECTRIC_LOCKS,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura Inteligente De Impressão Digital - Maçaneta Inteligente, Fechadura Biométrica Com Teclado Numérico Para Entrada Sem Chave, Ideal Para Quartos, Residências, Hotéis",
MLB40589564,2024-09-11T18:07:32Z,MLB40589564,MLB-ELECTRIC_LOCKS,"Vasoyo Smart Lock, Wi-Fi, reconhecimento facial, Appsmart Lock, fechadura digital/fechadura inteligente, fechadura eletrônica, placa inteligente, placa digital, fechadura inteligente",[],COMPLETE,MEDIUM,PRODUCT,"Vasoyo Smart Lock, Wi-Fi, reconhecimento facial, Appsmart Lock, fechadura digital/fechadura inteligente, fechadura eletrônica, placa inteligente, placa digital, fechadura inteligente",
MLB37361127,2024-05-31T13:33:30Z,MLB37361127,MLB-ELECTRIC_LOCKS,Fechadura inteligente Dexter Smart Locks Pp120 Bluetooth com alça inteligente preta,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Dexter Smart Locks Pp120 Bluetooth com alça inteligente preta,
MLB53178877,2025-07-28T19:01:55Z,MLB53178877,MLB-ELECTRIC_LOCKS,Fechadura Inteligente iiHarpy Wifi Biometria Senha Digital E Face Fechadura Digital Wifi Facial Inteligente Camera Biometria Fechadura Biométrica Wifi Digital A Prova D'água Câmera,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente iiHarpy Wifi Biometria Senha Digital E Face Fechadura Digital Wifi Facial Inteligente Camera Biometria Fechadura Biométrica Wifi Digital A Prova D'água Câmera,
MLB27587702,2023-10-09T04:55:35Z,MLB27587702,MLB-ELECTRIC_LOCKS,Fechadura inteligente Lloyd's com gateway Wi-Fi + Bluetooth,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Lloyd's com gateway Wi-Fi + Bluetooth,
MLB48837863,2025-04-19T19:15:20Z,MLB48837863,MLB-ELECTRIC_LOCKS,Fechadura inteligente Eufy Security C220 com impressão digital,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Eufy Security C220 com impressão digital,
MLB48873484,2025-04-20T03:38:27Z,MLB48873484,MLB-ELECTRIC_LOCKS,Fechadura inteligente Harfo DA2l-AG com impressão digital,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Harfo DA2l-AG com impressão digital,
MLB48796675,2025-04-19T10:47:01Z,MLB48796675,MLB-ELECTRIC_LOCKS,Fechadura inteligente biométrica Harfo Da2l-bk com aplicativo,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente biométrica Harfo Da2l-bk com aplicativo,
MLB53667956,2025-08-09T04:39:11Z,MLB53667956,MLB-ELECTRIC_LOCKS,Fechadura inteligente de impressão digital Jacchozhi com carro,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente de impressão digital Jacchozhi com carro,
MLB27569315,2023-10-08T20:08:21Z,MLB27569315,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Eufy Security C210 (e110), D-Lock",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Eufy Security C210 (e110), D-Lock",
MLB42029944,2024-10-16T19:51:18Z,MLB42029944,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Eletrônica para Exterior à Prova d'Água,[],PRIMITIVE,MEDIUM,PRODUCT,Fechadura Inteligente Eletrônica para Exterior à Prova d'Água,
MLB42974386,2024-11-11T17:38:36Z,MLB42974386,MLB-ELECTRIC_LOCKS,Fechadura inteligente de impressão digital Orvibo C1 Wifi,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente de impressão digital Orvibo C1 Wifi,
MLB50973477,2025-06-05T21:48:19Z,MLB50973477,MLB-ELECTRIC_LOCKS,Fechadura inteligente de impressão digital preta Geektale F08,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente de impressão digital preta Geektale F08,
MLB36802752,2024-05-11T07:50:51Z,MLB36802752,MLB-ELECTRIC_LOCKS,Novadigital Fechadura Inteligente Zigbee Alexa Biometria Cor Preto,[],COMPLETE,MEDIUM,PRODUCT,Novadigital Fechadura Inteligente Zigbee Alexa Biometria Cor Preto,
MLB21954563,2023-03-01T22:32:46Z,MLB21954563,MLB-ELECTRIC_LOCKS,Fechadura Inteligente App Tuya Ble Biometria Senha Airbnb,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente App Tuya Ble Biometria Senha Airbnb,
MLB38744648,2024-07-30T08:57:57Z,MLB38744648,MLB-ELECTRIC_LOCKS,Fechadura inteligente Philips DDL303-VP-5HWS Cor Preta,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Philips DDL303-VP-5HWS Cor Preta,
MLB37361680,2024-05-31T14:20:52Z,MLB37361680,MLB-ELECTRIC_LOCKS,Fechadura inteligente Dexter Smart Locks M197 Bluetooth com alça inteligente preta,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Dexter Smart Locks M197 Bluetooth com alça inteligente preta,
MLB54462730,2025-09-02T02:40:12Z,MLB54462730,MLB-ELECTRIC_LOCKS,Fechadura inteligente digital Bluetooth preta Qbo H5b-tb,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente digital Bluetooth preta Qbo H5b-tb,
MLB48798169,2025-04-19T10:57:35Z,MLB48798169,MLB-ELECTRIC_LOCKS,Fechadura inteligente Eufy E330 com câmera e campainha,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Eufy E330 com câmera e campainha,
MLB44850345,2024-12-17T07:54:12Z,MLB44850345,MLB-ELECTRIC_LOCKS,Fechadura inteligente Philips Impressão digital Philips Wi-Fi,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Philips Impressão digital Philips Wi-Fi,
MLB43565137,2024-11-22T21:16:57Z,MLB43565137,MLB-ELECTRIC_LOCKS,Garen Ga-fb0507 Fechadura Inteligente Biométrica Cor Preto,[],PRIMITIVE,MEDIUM,PRODUCT,Garen Ga-fb0507 Fechadura Inteligente Biométrica Cor Preto,
MLB48847430,2025-04-19T23:10:26Z,MLB48847430,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Eufy C30 Wifi, controle remoto, níquel",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Eufy C30 Wifi, controle remoto, níquel",
MLB51089417,2025-06-08T02:08:03Z,MLB51089417,MLB-ELECTRIC_LOCKS,Fechadura inteligente Eray E196 com impressão digital prateada,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Eray E196 com impressão digital prateada,
MLB48822745,2025-04-19T16:17:21Z,MLB48822745,MLB-ELECTRIC_LOCKS,Fechadura inteligente Ip54 Mendock Uf01 Bronze sem chave,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Ip54 Mendock Uf01 Bronze sem chave,
MLB48794731,2025-04-19T10:17:24Z,MLB48794731,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Vibex Vta+ Smart Home, cor cinza",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Vibex Vta+ Smart Home, cor cinza",
MLB44286133,2024-11-30T18:32:55Z,MLB44286133,MLB-ELECTRIC_LOCKS,Fechadura inteligente digital Bluetooth preta Qbo H5b-tb,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente digital Bluetooth preta Qbo H5b-tb,
MLB26213357,2023-08-18T13:16:59Z,MLB26213357,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Bluetooth Lockly Secure Plus, cor prateada",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Bluetooth Lockly Secure Plus, cor prateada",
MLB59270229,2025-10-09T02:04:51Z,MLB59270229,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Semi Automática P/ Quarto Sem Wifi,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Semi Automática P/ Quarto Sem Wifi,
MLB47211950,2025-03-17T00:54:19Z,MLB47211950,MLB-ELECTRIC_LOCKS,Fechadura inteligente Foxgrad F-GTY-BL preta fosca,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Foxgrad F-GTY-BL preta fosca,
MLB48834208,2025-04-19T17:56:34Z,MLB48834208,MLB-ELECTRIC_LOCKS,Fechadura inteligente Eufy Security C210 Wifi com teclado,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Eufy Security C210 Wifi com teclado,
MLB49570590,2025-05-12T00:13:17Z,MLB49570590,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Wi-fi Schlage Encode Camelot Níquel,[],PRIMITIVE,MEDIUM,PRODUCT,Fechadura Inteligente Wi-fi Schlage Encode Camelot Níquel,
MLB48810568,2025-04-19T13:47:55Z,MLB48810568,MLB-ELECTRIC_LOCKS,Fechadura inteligente sem chave Smonet com impressão digital,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente sem chave Smonet com impressão digital,
MLB28960457,2023-12-14T09:43:12Z,MLB28960457,MLB-ELECTRIC_LOCKS,Fechadura inteligente Bluetooth circular Smart Bunker SB-Cb,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Bluetooth circular Smart Bunker SB-Cb,
MLB26031168,2023-08-15T07:38:41Z,MLB26031168,MLB-ELECTRIC_LOCKS,Fechadura inteligente Lockly Secure Plus Deadbolt Bluetooth Silver,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Lockly Secure Plus Deadbolt Bluetooth Silver,
MLB50456776,2025-05-25T07:19:52Z,MLB50456776,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Ezviz Cs-dl04-r100-wp-gr,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Ezviz Cs-dl04-r100-wp-gr,
MLB48001397,2025-04-13T02:16:09Z,MLB48001397,MLB-ELECTRIC_LOCKS,Fechadura inteligente Wi-Fi Cooper Array Tuscan Bronze,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Wi-Fi Cooper Array Tuscan Bronze,
MLB48851684,2025-04-20T00:15:42Z,MLB48851684,MLB-ELECTRIC_LOCKS,Fechadura inteligente Eufy Security C30 Wifi com alça,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Eufy Security C30 Wifi com alça,
MLB53755075,2025-08-11T01:04:29Z,MLB53755075,MLB-ELECTRIC_LOCKS,Fechadura inteligente Veise com impressão digital e alças,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Veise com impressão digital e alças,
MLB32096524,2024-02-04T09:44:37Z,MLB32096524,MLB-ELECTRIC_LOCKS,Fechadura inteligente Wifi de alta segurança com campainha,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Wifi de alta segurança com campainha,
MLB59786516,2025-10-11T20:00:32Z,MLB59786516,MLB-ELECTRIC_LOCKS,"Lockin Veno - Fechadura inteligente com veia palmeira, feche",[],COMPLETE,MEDIUM,PRODUCT,"Lockin Veno - Fechadura inteligente com veia palmeira, feche",
MLB48828551,2025-04-19T17:00:08Z,MLB48828551,MLB-ELECTRIC_LOCKS,Level Lock+Fechadura inteligente Bluetooth de níquel acetinado,[],COMPLETE,MEDIUM,PRODUCT,Level Lock+Fechadura inteligente Bluetooth de níquel acetinado,
MLB47782700,2025-04-08T06:16:50Z,MLB47782700,MLB-ELECTRIC_LOCKS,Fechadura inteligente de combinação de teclas elétricas Bluetooth,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente de combinação de teclas elétricas Bluetooth,
MLB46440144,2025-02-25T14:51:25Z,MLB46440144,MLB-ELECTRIC_LOCKS,"Fechadura inteligente Smart Bunker SB-gr, cor preta",[],COMPLETE,MEDIUM,PRODUCT,"Fechadura inteligente Smart Bunker SB-gr, cor preta",
MLB61343668,2025-10-28T19:27:09Z,MLB61343668,MLB-ELECTRIC_LOCKS,Fechadura inteligente automática à prova d'água com aro,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente automática à prova d'água com aro,
MLB50511682,2025-05-26T13:00:16Z,MLB50511682,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Ezviz Cs-dl04-r100-wbcp-gr,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Ezviz Cs-dl04-r100-wbcp-gr,
MLB48790779,2025-04-19T09:01:21Z,MLB48790779,MLB-ELECTRIC_LOCKS,Fechadura inteligente Schlage Encode Wi-Fi Century Nickel,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Schlage Encode Wi-Fi Century Nickel,
MLB54494854,2025-09-02T22:53:17Z,MLB54494854,MLB-ELECTRIC_LOCKS,Fechadura inteligente Lockly Vision com campainha de câmera,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Lockly Vision com campainha de câmera,
MLB36071356,2024-04-23T11:10:23Z,MLB36071356,MLB-ELECTRIC_LOCKS,"Cadeado de impressão digital, fechadura inteligente sem Lilla",[],COMPLETE,MEDIUM,PRODUCT,"Cadeado de impressão digital, fechadura inteligente sem Lilla",
MLB48793865,2025-04-19T10:06:41Z,MLB48793865,MLB-ELECTRIC_LOCKS,Fechadura inteligente Dhilldsa E06-s com impressão digital,[],COMPLETE,MEDIUM,PRODUCT,Fechadura inteligente Dhilldsa E06-s com impressão digital,
MLB50860445,2025-06-03T03:14:15Z,MLB50860445,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Eletrônica Wifi - A Prova D'agua Tuya,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Eletrônica Wifi - A Prova D'agua Tuya,
MLB45521863,2025-01-16T17:17:18Z,MLB45521863,MLB-ELECTRIC_LOCKS,Fechadura Inteligente Mfd7000 De Embutir Biometria Tag Senha,[],COMPLETE,MEDIUM,PRODUCT,Fechadura Inteligente Mfd7000 De Embutir Biometria Tag Senha,
MLB56473482,2025-09-17T02:57:18Z,MLB56473482,MLB-SURVEILLANCE_CAMERAS,Kit Câmera Inteligente Im3 C + Câmera Inteligente Im5 Sc Int Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Kit Câmera Inteligente Im3 C + Câmera Inteligente Im5 Sc Int Cor Branco,
MLB19771664,2022-11-02T21:11:33Z,MLB19771664,MLB-SURVEILLANCE_CAMERAS,Câmera inteligente Gynoid,[],COMPLETE,MEDIUM,PRODUCT,Câmera inteligente Gynoid,
MLB38935647,2024-08-03T10:07:47Z,MLB38935647,MLB-SURVEILLANCE_CAMERAS,Mini câmera inteligente Wifi Câmera de segurança inteligente robótica,[],COMPLETE,MEDIUM,PRODUCT,Mini câmera inteligente Wifi Câmera de segurança inteligente robótica,
MLB36245087,2024-04-28T23:50:57Z,MLB36245087,MLB-SURVEILLANCE_CAMERAS,Câmera inteligente Duosmart E11,[],COMPLETE,MEDIUM,PRODUCT,Câmera inteligente Duosmart E11,
MLB23211125,2023-05-11T19:14:47Z,MLB23211125,MLB-SURVEILLANCE_CAMERAS,Câmera Spy Hd Câmera Inteligente Yoosee Panoramica 1p,[],COMPLETE,MEDIUM,PRODUCT,Câmera Spy Hd Câmera Inteligente Yoosee Panoramica 1p,
MLB36525837,2024-05-03T20:24:12Z,MLB36525837,MLB-SURVEILLANCE_CAMERAS,Câmera inteligente com Pt Motion,[],COMPLETE,MEDIUM,PRODUCT,Câmera inteligente com Pt Motion,
MLB21011349,2023-01-04T13:05:55Z,MLB21011349,MLB-SURVEILLANCE_CAMERAS,Câmera inteligente Realme 360° 1080p Câmera de segurança branca,[],COMPLETE,MEDIUM,PRODUCT,Câmera inteligente Realme 360° 1080p Câmera de segurança branca,
MLB52517160,2025-07-17T09:44:46Z,MLB52517160,MLB-SURVEILLANCE_CAMERAS,Câmera Inteligente Vigilância Externa Segurança Ip66 Câmera Cor Unica,[],COMPLETE,MEDIUM,PRODUCT,Câmera Inteligente Vigilância Externa Segurança Ip66 Câmera Cor Unica,
MLB23093850,2023-05-08T12:45:09Z,MLB23093850,MLB-SURVEILLANCE_CAMERAS,Câmera Inteligente Wi-Fi 360º Novadigital,[],COMPLETE,MEDIUM,PRODUCT,Câmera Inteligente Wi-Fi 360º Novadigital,
MLB18596029,2021-11-03T17:24:34Z,MLB18596029,MLB-SURVEILLANCE_CAMERAS,Câmera Inteligente iM3 C Black Intelbras,[],COMPLETE,MEDIUM,PRODUCT,Câmera Inteligente iM3 C Black Intelbras,
MLB21409404,2023-01-28T17:07:41Z,MLB21409404,MLB-SURVEILLANCE_CAMERAS,Câmera Inteligente HD Im1 Branca Intelbras,[],COMPLETE,MEDIUM,PRODUCT,Câmera Inteligente HD Im1 Branca Intelbras,
MLB21728474,2023-02-13T11:09:37Z,MLB21728474,MLB-SURVEILLANCE_CAMERAS,Câmera Wifi Segurança Inteligente Full Hd Agl Câmera Inteligente Smart Cam WiFi Cor Branco,[],COMPLETE,MEDIUM,PRODUCT,Câmera Wifi Segurança Inteligente Full Hd Agl Câmera Inteligente Smart Cam WiFi Cor Branco,
MLB47974116,2025-04-13T00:29:16Z,MLB47974116,MLB-SURVEILLANCE_CAMERAS,"Câmera inteligente, câmera de segurança Par de 2,4 Ghz 1080p",[],COMPLETE,MEDIUM,PRODUCT,"Câmera inteligente, câmera de segurança Par de 2,4 Ghz 1080p",
MLB59086071,2025-10-06T12:11:48Z,MLB59086071,MLB-SURVEILLANCE_CAMERAS,2 Câmera Ip Externa Giratória Inteligente Wifi + 2 Sd 128gb Cor Jt-8695 Câmera Inteligente,[],COMPLETE,MEDIUM,PRODUCT,2 Câmera Ip Externa Giratória Inteligente Wifi + 2 Sd 128gb Cor Jt-8695 Câmera Inteligente,
